frame,track_id,mu_CV,mu_CA,dominant,nu_CV_norm,nu_CA_norm,L_CV,L_CA,ax,ay,P_trace
58,9,0.2075,0.7925,CA,60.4921,55.6355,-72.3099912581717,-71.13531054111698,-271.60734,-38.52387,2313.4008
59,1,0.6183,0.3817,CV,4.4213,4.3984,-8.396448134185375,-8.40458338409703,-0.14696,-0.23287,242.4639
59,7,0.6114,0.3886,CV,3.5984,3.5821,-27.306140449028437,-27.291596939102902,0.0132,0.46808,14.8739
59,9,0.4123,0.5877,CA,22.3331,18.0628,-46.860194720392485,-46.61541784671111,-264.62027,-44.75113,2627.7998
60,1,0.6186,0.3814,CV,3.4332,3.4194,-8.328748420158378,-8.33807195808539,0.02431,-0.36625,242.5875
60,7,0.6086,0.3914,CV,4.0938,4.076,-31.29492980932293,-31.272266360862165,0.22389,0.50083,14.1219
60,9,0.6384,0.3616,CV,17.0818,23.6283,-38.14499151708381,-38.53587436585177,-127.25852,-28.49626,2676.6406
61,1,0.6182,0.3818,CV,6.2589,6.2323,-8.311932612873793,-8.31907449942119,0.10894,-0.4152,238.4087
61,7,0.6085,0.3915,CV,4.0946,4.0823,-24.974440534434038,-24.955538290014466,-0.00794,0.55425,13.1399
61,9,0.6486,0.3514,CV,36.8825,38.0658,-42.48870583763375,-42.59739952616534,-33.3503,-16.00362,2225.157
61,8,0.5,0.5,CA,17.6746,17.6714,-14.776839279716718,-14.784450268908895,0.36839,-1.20235,94.551
62,1,0.619,0.381,CV,4.6924,4.7199,-8.390452295846618,-8.4015871841744,0.29948,-0.12984,239.3943
62,7,0.607,0.393,CV,4.1263,4.1121,-18.006772881761886,-17.981825569341407,0.27602,0.53266,12.5695
62,9,0.6391,0.3609,CV,12.344,11.6579,-45.73415832170632,-45.78600308990481,-20.66,-10.70108,1804.4896
62,8,0.5774,0.4226,CV,9.3264,9.3593,-12.817411371038705,-12.827138667340684,0.64775,-0.37758,81.0811
63,1,0.6189,0.3811,CV,4.7863,4.79,-8.33180958517942,-8.341238376727924,0.29479,0.05619,241.7204
63,7,0.6069,0.3931,CV,3.0064,2.9782,-10.008733444651472,-9.985137431098403,0.35212,0.49087,12.088
63,9,0.6207,0.3793,CV,26.1584,25.8831,-62.482977762685096,-62.47029196479773,-5.34025,-7.24231,1444.5219
63,8,0.5804,0.4196,CV,14.0102,13.9822,-12.691181033854697,-12.601323604639113,0.26711,-0.82961,70.7498
64,1,0.6146,0.3854,CV,21.9895,21.999,-12.896974664510651,-12.888478405909591,0.09696,0.82939,225.1822
64,7,0.586,0.414,CV,7.5773,7.551,-13.3667681930598,-13.256901268423668,0.78157,0.54312,11.6904
64,9,0.6217,0.3783,CV,11.3068,10.9853,-59.999816389427224,-60.01864936477621,1.83792,-4.03605,1184.9802
65,1,0.607,0.393,CV,17.8113,17.7357,-17.41919681179467,-17.385047420525495,-0.19113,0.76794,208.4494
65,9,0.6249,0.3751,CV,8.6302,8.5581,-52.22453390671487,-52.25569133469078,4.0073,-1.07391,985.2714
66,1,0.6193,0.3807,CV,7.8964,8.0289,-10.338545617141925,-10.367318374817426,-0.1212,-0.00185,205.2794
66,9,0.6251,0.3749,CV,15.3999,15.5013,-33.13540209846035,-33.162739265172036,-1.0306,-0.05737,829.5182
67,1,0.6136,0.3864,CV,25.3516,25.3889,-12.747565977204363,-12.734179899799784,-0.46168,-0.62351,213.5312
67,9,0.6173,0.3827,CV,23.6974,23.7857,-36.04181740828601,-36.03536515250231,4.65531,2.23531,727.2005
68,1,0.6086,0.3914,CV,18.719,18.6199,-11.843126508963067,-11.817395311561128,-0.65245,-0.47719,221.9766
68,9,0.6083,0.3917,CV,20.7978,20.5935,-30.581975122551626,-30.54941968959107,5.24465,3.09162,652.0405
69,1,0.6116,0.3884,CV,8.916,8.791,-9.985082705345533,-9.978963253061927,-0.42736,-0.35898,226.0129
